!! The Qubit 1 is attached via a CCX Gate to the output bit of the Troffoli Gate

Qb0  |  Qb1  |  Qb2
 1000,  1000,     0
 1000,   735,     0
 1000,   257,     0
 1000,     0,     0
  767,  1000,   233
  756,   750,   180
  753,   236,    60
  753,     0,     0
  232,  1000,   768
  251,   752,   569
  232,   246,   189
  248,     0,     0
    0,  1000,  1000
    0,   741,   741
    0,   233,   233
    0,     0,     0
